		coeff	coeffLCI	coeffUCI	OR	ORLCI	ORUCI	p
T0_Sat2	constant	0.6494248325437567	0.3742686657817572	0.9245809993057562	1.9144393890545164	1.4539277186154937	2.520811817146942	3.729466452770379e-06
T0_Sat2	Binned Ages - 36-45	0.39838129919580756	0.07344361319821568	0.7233189851933994	1.489411833183151	1.0762078510421982	2.061263172051523	0.016262865406092935
T0_Sat2	Binned Ages - 46-55	0.31664859296364134	-0.008181870029069671	0.6414790559563524	1.3725201739247357	0.9918515103694513	1.8992879560456508	0.05605649715548925
T0_Sat2	Binned Ages - >=56	0.17731337592328633	-0.11058109409235978	0.46520784593893244	1.1940052069890876	0.8953137225917913	1.592345116960821	0.22737970344408698
T0_Sat2	T0 Patient gender - Female	-0.22549186888110342	-0.44182239388080147	-0.009161343881405354	0.7981235500589868	0.6428638018619268	0.9908804933701556	0.04105578818764208
T0_Sat2	T0 SF12 Physical Functioning Scale - 0.0	1.0796430089470386	0.6815074545162065	1.4777785633778706	2.943628514428455	1.976855506998453	4.383197861594168	1.0670008508846482e-07
T0_Sat2	T0 SF12 Physical Functioning Scale - 25.0	0.7613040223470476	0.3281152130845059	1.1944928316095893	2.14106639930488	1.3883489190365892	3.301882735222955	0.0005720696809135475
T0_Sat2	T0 SF12 Physical Functioning Scale - 50.0	0.22768413585165242	-0.07712483345251508	0.5324931051558199	1.2556886357640948	0.9257742787933726	1.703173209826254	0.1431828556822885
T0_Sat2	T0 SF12 Physical Functioning Scale - 75.0	0.28481971304719106	-0.021290387023548407	0.5909298131179306	1.3295223109870478	0.9789346533710753	1.8056665675541288	0.06820564697715992
T0_Sat2	T0 SIMD 2004 Quintile - Binned - 5 (Most Deprived)	-0.04205230638394488	-0.33642893040970506	0.25232431764181534	0.9588196268732796	0.7143166479637395	1.287013370748266	0.7794890993638756
T0_Sat2	T0 Satisfaction - The thoroughness, carefulness and competence of the doctor you saw? - Poor	24.820937336631896	-342063.2079339734	342112.8498086467	60199948671.73862	0.0	inf	0.9998865332926089
T0_Sat2	T0 Satisfaction - The thoroughness, carefulness and competence of the doctor you saw? - Fair	0.5140934252658449	-0.20857819751315154	1.2367650480448413	1.6721219109730234	0.8117375563624127	3.444452783096021	0.16323390005513738
T0_Sat2	T0 Satisfaction - The thoroughness, carefulness and competence of the doctor you saw? - Good	0.2611303063536492	-0.09657894103610853	0.6188395537434069	1.2983968437692457	0.9079382211867789	1.8567721069241487	0.15249106579478433
T0_Sat2	T0 Satisfaction - The thoroughness, carefulness and competence of the doctor you saw? - Very Good	0.1119054186756003	-0.12153594137217794	0.34534677872337854	1.118407075220069	0.88555922456321	1.4124796526390044	0.3474467620219027
