		coeff	coeffLCI	coeffUCI	OR	ORLCI	ORUCI	p
T0_Sat2	constant	0.31487656278113835	-0.15161501093327617	0.7813681364955529	1.3700901803972505	0.859319045503976	2.184458859887198	0.18585079749436328
T0_Sat2	Binned Ages - 36-45	0.2106726365571236	-0.23675833498061172	0.6581036080948589	1.2345081560647881	0.7891819826537091	1.9311266867317916	0.35608641909157546
T0_Sat2	Binned Ages - 46-55	0.408106736688682	-0.09069703908635629	0.9069105124637203	1.5039676811334437	0.9132943614841736	2.4766590940275988	0.10880544741438175
T0_Sat2	Binned Ages - >=56	0.4418338192936996	-0.04418348600115929	0.9278511245885585	1.5555572153570238	0.9567783859260495	2.529068680734521	0.0747842896675003
T0_Sat2	T0 Patient gender - Female	0.06029383812086158	-0.3002955629140133	0.4208832391557365	1.0621486004452791	0.7405992946444615	1.5233064054826833	0.7431204594435338
T0_Sat2	T0 SF12 Physical Functioning Scale - 0.0	1.668215692709813	0.9675192379755657	2.3689121474440604	5.302697708740417	2.6314084574015153	10.685761426049249	3.06708458343196e-06
T0_Sat2	T0 SF12 Physical Functioning Scale - 25.0	0.5488490710288711	-0.11388478185364936	1.2115829239113918	1.731259314280522	0.8923607661128401	3.3587971671359393	0.1045547767715074
T0_Sat2	T0 SF12 Physical Functioning Scale - 50.0	0.4350492957324101	-0.07478189297201482	0.944880484436835	1.5450392209140904	0.9279458557713852	2.572505905722728	0.09443029408431901
T0_Sat2	T0 SF12 Physical Functioning Scale - 75.0	-0.008545521707723528	-0.46558725772178416	0.44849621430633707	0.9914908874772643	0.6277663362905844	1.5659555524420647	0.9707669805243443
T0_Sat2	T0 SIMD 2004 Quintile - Binned - 5 (Most Deprived)	0.3539907726977867	-0.15592199723894468	0.8639035426345181	1.4247420398938566	0.8556259289529766	2.3724034201778683	0.17362658269443854
T0_Sat2	T0 Satisfaction - The thoroughness, carefulness and competence of the doctor you saw? - Poor	-0.38621345805543916	-1.7139334896923013	0.9415065735814229	0.6796254386713108	0.18015575626200822	2.56384112543939	0.5685938981693066
T0_Sat2	T0 Satisfaction - The thoroughness, carefulness and competence of the doctor you saw? - Fair	0.7430726854966302	-0.5295812293389816	2.015726600332242	2.1023855695721756	0.5888515117892845	7.506179392687014	0.2524673770738358
T0_Sat2	T0 Satisfaction - The thoroughness, carefulness and competence of the doctor you saw? - Good	0.20939526630721575	-0.31286803530568275	0.7316585679201142	1.2329322388021582	0.7313464181075856	2.0785251254954296	0.43197044279508257
T0_Sat2	T0 Satisfaction - The thoroughness, carefulness and competence of the doctor you saw? - Very Good	0.21545516641186618	-0.16179446621396454	0.5927047990376969	1.2404263689115032	0.8506160169051109	1.8088744464150135	0.26297955993680633
