		coeff	coeffLCI	coeffUCI	OR	ORLCI	ORUCI	p
T0_Sat3	constant	17.217584836262468	-4250.411639346933	4284.846809019457	30026318.43666898	0.0	inf	0.9936908743347606
T0_Sat3	Binned Ages - 36-45	0.39889628486184847	0.07461976067729564	0.7231728090464014	1.4901790564656123	1.0774743748565623	2.060961886563996	0.01590997138027257
T0_Sat3	Binned Ages - 46-55	0.30511722633193045	-0.01970237180096368	0.6299368244648246	1.356784044500875	0.9804904514911433	1.8774919639579792	0.0656098771483305
T0_Sat3	Binned Ages - >=56	0.15209671038726746	-0.13447223751707615	0.4386656582916111	1.1642728282637311	0.874177147867827	1.5506367581667555	0.2982225897943489
T0_Sat3	T0 Patient gender - Female	-0.22982272474466553	-0.44615072030128355	-0.013494729188047477	0.794674466136039	0.6400872906416821	0.986595916465577	0.03732162616748139
T0_Sat3	T0 SF12 Physical Functioning Scale - 0.0	1.0861992822239719	0.6885192524654544	1.4838793119824893	2.9629911514064395	1.9907655285277703	4.410020385376786	8.635131341052971e-08
T0_Sat3	T0 SF12 Physical Functioning Scale - 25.0	0.7768379969243207	0.3439950009401624	1.2096809929084789	2.174585337467104	1.4105715839582995	3.352415037779972	0.00043544559494833833
T0_Sat3	T0 SF12 Physical Functioning Scale - 50.0	0.24012822994952399	-0.06406265291187818	0.5443191128109262	1.2714121729877537	0.9379462326271306	1.7234345183025617	0.12181617632929696
T0_Sat3	T0 SF12 Physical Functioning Scale - 75.0	0.2845825311313956	-0.0217320607958692	0.5908971230586604	1.3292070097315911	0.9785023790790012	1.8056075411718064	0.06862043558062471
T0_Sat3	T0 SIMD 2004 Quintile - Binned - 5 (Most Deprived)	-0.024721574731180078	-0.3186332434027082	0.26919009394034804	0.9755815007596002	0.7271421846015945	1.308903932104872	0.8690565378398522
T0_Sat3	T0 Satisfaction - The personal manner (courtesy, respect, sensitivity, friendliness) of the doctor you saw? - Fair	-16.280810607041722	-4283.910090593461	4251.348469379378	8.498333937323788e-08	0.0	inf	0.9940341346944628
T0_Sat3	T0 Satisfaction - The personal manner (courtesy, respect, sensitivity, friendliness) of the doctor you saw? - Good	-16.374792245088134	-4284.004024099168	4251.254439608992	7.736028938211736e-08	0.0	inf	0.9939996970752543
T0_Sat3	T0 Satisfaction - The personal manner (courtesy, respect, sensitivity, friendliness) of the doctor you saw? - Very Good	-16.470034513980345	-4284.09925752687	4251.15918849891	7.033231197120311e-08	0.0	inf	0.993964797591145
T0_Sat3	T0 Satisfaction - The personal manner (courtesy, respect, sensitivity, friendliness) of the doctor you saw? - Excellent	-16.516953621452704	-4284.146175371369	4251.112268128464	6.710860085990925e-08	0.0	inf	0.9939476051003725
