		coeff	coeffLCI	coeffUCI	OR	ORLCI	ORUCI	p
T0_Sat5	constant	1.082249447840057	0.639836756908539	1.524662138771575	2.9513109097728574	1.8961713171709442	4.5935913106943405	1.6304007980786542e-06
T0_Sat5	Binned Ages - 36-45	0.3627034622526615	0.037944352065391984	0.687462572439931	1.4372096091447624	1.038673431239061	1.988663037384104	0.028599518874391168
T0_Sat5	Binned Ages - 46-55	0.2724959586093412	-0.05148480159806457	0.596476718816747	1.3132381515933649	0.9498180855695302	1.8157102596822587	0.09925012233916992
T0_Sat5	Binned Ages - >=56	0.11648971238843056	-0.16810500983332247	0.4010844346101836	1.123545951803416	0.8452650688801028	1.4934433614846374	0.4224093242026894
T0_Sat5	T0 Patient gender - Female	-0.21580107333961923	-0.43279918295615893	0.001197036276920499	0.805895600049494	0.6486907468839747	1.0011977530108016	0.05127725754148327
T0_Sat5	T0 SF12 Physical Functioning Scale - 0.0	1.0695406348476022	0.6707719266476345	1.46830934304757	2.914040583777959	1.9557464308858121	4.341888288687246	1.4655604531602006e-07
T0_Sat5	T0 SF12 Physical Functioning Scale - 25.0	0.7429375169739962	0.3081293059001171	1.1777457280478754	2.102101412425713	1.3608769469792763	3.247046221137486	0.0008113202389639895
T0_Sat5	T0 SF12 Physical Functioning Scale - 50.0	0.21827219840448223	-0.0869430046466785	0.523487401455643	1.2439256161087917	0.9167293434570271	1.6879037956574052	0.16101904599039973
T0_Sat5	T0 SF12 Physical Functioning Scale - 75.0	0.27456256636864623	-0.03189711243313631	0.5810222451704288	1.3159549060132372	0.9686062344913284	1.7878651334200257	0.07909423357754237
T0_Sat5	T0 SIMD 2004 Quintile - Binned - 5 (Most Deprived)	-0.020920264634856366	-0.315817605530751	0.2739770762610383	0.979297046064042	0.7291924387069064	1.315184652943488	0.8894173643650658
T0_Sat5	T0 Satisfaction - Length of time spent waiting at the clinic today? - Fair	-0.30863313680649246	-0.7430768035568085	0.12581052994382358	0.7344501633403914	0.475648185766322	1.134067276135337	0.163807942835837
T0_Sat5	T0 Satisfaction - Length of time spent waiting at the clinic today? - Good	-0.24811159024825474	-0.6619097538613621	0.16568657336485265	0.7802728675767258	0.5158652175799041	1.1802031366499401	0.23992033677110514
T0_Sat5	T0 Satisfaction - Length of time spent waiting at the clinic today? - Very Good	-0.5935870164428478	-1.0182976112045794	-0.16887642168111616	0.5523424655671101	0.36120933578063036	0.8446132728253644	0.00615704090762471
T0_Sat5	T0 Satisfaction - Length of time spent waiting at the clinic today? - Excellent	-0.20726526596385061	-0.67561248745991	0.2610819555322088	0.8128040121484417	0.5088446641679953	1.2983340667329668	0.385736826229789
