		coeff	coeffLCI	coeffUCI	OR	ORLCI	ORUCI	p	llrp
constant	constant	0.24288950428549133	-0.08103784331802655	0.5668168518890092	1.274927742283353	0.9221587932357969	1.762647344434204	0.14166087567499602	1.0
AgeBins	Binned Ages - 36-45	0.4901024388850719	0.24306720960204672	0.737137668168097	1.6324834411738673	1.275154323853159	2.0899448293081746	0.00010088814419908614	0.0
AgeBins	Binned Ages - 46-55	0.8690291284108086	0.6078279084703195	1.1302303483512977	2.3845945941677993	1.8364381517484196	3.0963696616303342	6.988898427274047e-11	0.0
AgeBins	Binned Ages - >=56	1.2118451049808947	0.9566126700511423	1.467077539910647	3.359677895619585	2.6028647621460093	4.3365432297790925	1.3283658895566672e-20	0.0
Gender	T0 Patient gender - Female	0.32755533773293005	0.14628099149511434	0.5088296839707458	1.3875718342530405	1.1575213960260151	1.6633434179466997	0.0003977459977490102	0.0003885939967495089
Diagnosis	T0 Neurologist assigned explanation of symptoms by organic disease - Completely explained	0.17020014678528728	-0.016058555976426997	0.3564588495470016	1.1855421100184336	0.984069695206287	1.4282627556499723	0.07329603374831206	0.07394419817042508
T0_PHQ13_Binned	T0 PHQ13 - Binned - 3-5	-0.11460511005566254	-0.34385689606213043	0.11464667595080535	0.8917182049418894	0.7090303858301151	1.1214771227241978	0.3271827238953018	0.32283123547818293
T0_PHQ13_Binned	T0 PHQ13 - Binned - 6-8	-0.17995675314620058	-0.4632967906657279	0.10338328437332672	0.8353063350010981	0.6292058623669448	1.108916357944001	0.21319609384061766	0.32283123547818293
T0_PHQ13_Binned	T0 PHQ13 - Binned - 9-13	-0.35076002273034507	-0.7258602663941174	0.024340220933427303	0.7041527142272661	0.4839080999676662	1.0246388621863456	0.06683498236508083	0.32283123547818293
T0_SF12_PF	T0 SF12 Physical Functioning Scale - 0.0	-0.032608973000778106	-0.3805948329121107	0.31537688691055454	0.9679169672676075	0.6834547468988886	1.3707758410859698	0.8542771927616322	0.5673694635388797
T0_SF12_PF	T0 SF12 Physical Functioning Scale - 25.0	0.17190863485245056	-0.19948996594833857	0.5433072356532397	1.187569325810406	0.8191484401494542	1.7216914962915248	0.36429830718568124	0.5673694635388797
T0_SF12_PF	T0 SF12 Physical Functioning Scale - 50.0	0.10605564214199235	-0.1788549846449971	0.39096626892898184	1.1118837423784125	0.8362271563827065	1.4784086442651085	0.4656466422340497	0.5673694635388797
T0_SF12_PF	T0 SF12 Physical Functioning Scale - 75.0	0.17712698031874696	-0.09425970872680245	0.4485136693642964	1.1937826704072725	0.9100463845595571	1.5659828865255527	0.2008206044110118	0.5673694635388797
T0_HADS_Binned	T0 HADS - Binned - 8-14	-0.08651910713276942	-0.31765933274851404	0.1446211184829752	0.9171180251214215	0.7278507010821641	1.1556016512068557	0.4631665432721255	0.09114796147730364
T0_HADS_Binned	T0 HADS - Binned - 15-21	-0.25915304627779134	-0.5535457332247853	0.0352396406692026	0.7717049074417202	0.5749077227572187	1.0358679151386583	0.0844642848605142	0.09114796147730364
T0_HADS_Binned	T0 HADS - Binned - >=22	-0.4528786273930982	-0.8204396207999691	-0.08531763398622733	0.6357952970762171	0.44023807414380817	0.9182205800132305	0.015739206253123007	0.09114796147730364
T0_NegExpectation	T0 IPQ1 - Agree or Strongly agree (>3) - Negative Expectation	0.13622736233822702	-0.052948524054065776	0.32540324873051985	1.1459424081235279	0.9484288324970632	1.3845888671251634	0.15813000886384732	0.157518361780989
T0_PsychAttribution	T0 Causal Attribution - Strongly agree or agree to stress & worry or emotional factors (df['T0_C7'] > 3) | (df['T0_C8'] > 3) - No Psychological Attribution	0.10023470442412794	-0.1010124569338827	0.30148186578213854	1.1054303370217338	0.9039217727219727	1.3518605999811868	0.32896799320239756	0.3295297980902214
T0_IllnessWorry	T0 Whiteley Index - Sum of (T0_Wserious, T0_Wseriousworry, T0_Wattention) - 1.0	-0.08421203223428746	-0.3141629612460653	0.1457388967774904	0.9192363276979032	0.7303999915677607	1.1568940798394505	0.4728973118926548	0.7869572453331463
T0_IllnessWorry	T0 Whiteley Index - Sum of (T0_Wserious, T0_Wseriousworry, T0_Wattention) - 2.0	-0.03911853061091988	-0.3068851187575251	0.22864805753568532	0.9616367190030531	0.7357351182169467	1.2568996048144008	0.7746216534703645	0.7869572453331463
T0_IllnessWorry	T0 Whiteley Index - Sum of (T0_Wserious, T0_Wseriousworry, T0_Wattention) - 3.0	-0.18847217234152283	-0.606189519283129	0.2292451746000834	0.8282235506400757	0.5454252467617361	1.2576503451342924	0.37651979261702495	0.7869572453331463
T0_IncapacityBenefitorDLA	T0 Socioeconomic - Are you currently receiving incapacity benefit or disability living allowance? - Yes	-0.027678108094511267	-0.2854000185352264	0.23004380234620386	0.9727014211276354	0.7517134948375946	1.2586551407702662	0.8332846194956546	0.8333568895536756
T0_SIMD04_bin	T0 SIMD 2004 Quintile - Binarised - 4-5 (Most Deprived)	-0.3432162459641796	-0.5299452724736378	-0.1564872194547214	0.7094847717518987	0.5886371834538323	0.8551424468198309	0.00031517034171282463	0.0003326430622412335
