		coeff	coeffLCI	coeffUCI	OR	ORLCI	ORUCI	p	llrp
AgeBins	constant	0.24397763821705132	-0.05626922530226247	0.5442245017363652	1.2763157894736836	0.9452846070950686	1.7232714700240577	0.1112393156485114	1.0
AgeBins	Binned Ages - 36-45	0.5107274353423271	0.08670937083432939	0.9347454998503248	1.66650302732777	1.0905796793934197	2.5465652740176843	0.018237239949313724	0.0029513772925480186
AgeBins	Binned Ages - 46-55	0.7180591154453084	0.26737883189953215	1.1687393989910846	2.050449660013163	1.3065353098429275	3.2179335503405153	0.0017915886030066802	0.0029513772925480186
AgeBins	Binned Ages - >=56	0.7368516147946748	0.2894256788145926	1.184277550774757	2.0893470790378013	1.3356601697709942	3.2683247696397633	0.001247449981233266	0.0029513772925480186
Gender	constant	0.6799019538099244	0.40393957182661655	0.9558643357932322	1.9736842105263153	1.497713440136146	2.6009176779015744	1.373178166360654e-06	1.0
Gender	T0 Patient gender - Female	0.06263798207959699	-0.27208418013721786	0.3973601442964118	1.0646413502109704	0.7617901307928855	1.4878916892757725	0.7137858143368537	0.7141226322189658
T0_SIMD04	constant	0.5679840376059392	0.2244646091016917	0.9115034661101866	1.764705882352941	1.2516524134608726	2.4880604373223805	0.0011925504851205769	1.0
T0_SIMD04	T0 SIMD 2004 Quintile - 2	0.3764775712349119	-0.11853552573231185	0.8714906682021356	1.4571428571428569	0.8882202604210907	2.390471598920568	0.13605807552780685	0.4908827821782604
T0_SIMD04	T0 SIMD 2004 Quintile - 3	0.1153108465109942	-0.36569078080821377	0.5963124738302021	1.122222222222222	0.6937172787440232	1.8154120628644244	0.6384525460731223	0.4908827821782604
T0_SIMD04	T0 SIMD 2004 Quintile - 4	0.11373444713038357	-0.3857314467370816	0.6132003409978487	1.1204545454545458	0.6799531047880385	1.8463308419204936	0.6553750732365997	0.4908827821782604
T0_SIMD04	T0 SIMD 2004 Quintile - 5	0.37156355643248307	-0.1529785103361555	0.8961056232011216	1.45	0.8581481629287965	2.4500431170583905	0.16502863112417654	0.4908827821782604
T0_Inemployment	constant	1.2186789517156318	0.9707972455679275	1.4665606578633361	3.3827160493827173	2.640048387445046	4.334302327627169	5.63878093916906e-22	1.0
T0_Inemployment	T0 Socioeconomic - Are you in paid employment at the moment? - Yes	-0.8984207088292377	-1.2230035440279328	-0.5738378736305427	0.4072122589065597	0.2943447604635519	0.5633591830975241	5.794419353532045e-08	3.344149801520757e-08
T0_IncapacityBenefitorDLA	constant	0.45742484703887537	0.2803265428153967	0.634523151262354	1.5799999999999998	1.323561941421977	1.8861225318385755	4.1408765418538733e-07	1.0
T0_IncapacityBenefitorDLA	T0 Socioeconomic - Are you currently receiving incapacity benefit or disability living allowance? - Yes	1.109964829151725	0.7001903492860042	1.5197393090174458	3.0342516753536843	2.014136060344848	4.571033412613807	1.1023073052269444e-07	1.3571716639404485e-08
T0_HADSQ1	constant	1.1486227092427717	0.707492938121511	1.5897524803640324	3.1538461538461555	2.0288983035453967	4.902535304381081	3.33614953617881e-07	1.0
T0_HADSQ1	T0 HADS Q1 - I feel tense or wound up - From time to time, occasionally	-0.6156442808356472	-1.1089617886058254	-0.12232677306546891	0.5402926829268292	0.3299012906180964	0.8848591731100626	0.014446237619031367	0.05987006547225504
T0_HADSQ1	T0 HADS Q1 - I feel tense or wound up - A lot of the time	-0.40236570336887784	-0.9478528298133309	0.14312142307557513	0.6687361419068732	0.3875723143922058	1.1538698995922998	0.1482554238101979	0.05987006547225504
T0_HADSQ1	T0 HADS Q1 - I feel tense or wound up - Most of the time	-0.23233197736861683	-0.8541586541879713	0.3894946994507377	0.7926829268292677	0.42564115187730966	1.476234663202241	0.4639868211663045	0.05987006547225504
T0_HADSQ2	constant	0.4968672715152844	0.2495303273552997	0.7442042156752692	1.6435643564356446	1.2834224866753736	2.1047658287048367	8.240049829836928e-05	1.0
T0_HADSQ2	T0 HADS Q2 - I still enjoy the things I used to enjoy - Not quite so much	-0.00763228034166154	-0.35596704312858624	0.3407024824452632	0.9923967715522274	0.7004957060017416	1.4059348883215501	0.965745930351068	2.3586127880781405e-06
T0_HADSQ2	T0 HADS Q2 - I still enjoy the things I used to enjoy - Only a little	1.0957635226024345	0.4276268570356023	1.7639001881692666	2.9914658634538127	1.533613717018821	5.835151259343907	0.0013071843078078212	2.3586127880781405e-06
T0_HADSQ2	T0 HADS Q2 - I still enjoy the things I used to enjoy - Hardly at all	1.0900977850667575	0.525967583767357	1.654227986366158	2.9745649263721536	1.6920953004947465	5.229041472200961	0.00015226919409018	2.3586127880781405e-06
T0_HADSQ3	constant	0.8975596951680919	0.6614596072079091	1.1336597831282746	2.4536082474226806	1.9376184332345059	3.10700668850005	9.262667458088176e-14	1.0
T0_HADSQ3	T0 HADS Q3 - I get a sort of frightened feeling as if something awful is about to happen - A little, but it doesn't worry me	-0.4973996392896205	-0.8943698794463537	-0.10042939913288734	0.6081099106309191	0.4088651518233833	0.9044489650399095	0.014056558976722016	0.002818928498897977
T0_HADSQ3	T0 HADS Q3 - I get a sort of frightened feeling as if something awful is about to happen - Yes, but not too badly	-0.5111427820306218	-0.9324183197757221	-0.08986724428552145	0.5998097352148407	0.39360070613017883	0.9140525229126675	0.017403664540352987	0.002818928498897977
T0_HADSQ3	T0 HADS Q3 - I get a sort of frightened feeling as if something awful is about to happen - Very definitely and quite badly	0.33458398612454066	-0.20580796123951206	0.8749759334885934	1.3973589435774312	0.8139893787857233	2.3988175621021774	0.2249338112311433	0.002818928498897977
T0_HADSQ4	constant	0.683229743902599	0.48820390699184757	0.8782555808133505	1.9802631578947363	1.6293870595153601	2.4066977527620814	6.5888943536255915e-12	1.0
T0_HADSQ4	T0 HADS Q4 - I can laugh and see the funny side of things - Not quite so much now	-0.07849352068670598	-0.43823733244086416	0.28125029106745214	0.9245080500894465	0.6451726442871906	1.324785144330646	0.6689058918098167	0.13418854066978114
T0_HADSQ4	T0 HADS Q4 - I can laugh and see the funny side of things - Definitely not so much now	0.5897359319102883	-0.034166439651551195	1.2136383034721279	1.803512102515425	0.9664106422003909	3.3657078698075353	0.0639351942066521	0.13418854066978114
T0_HADSQ4	T0 HADS Q4 - I can laugh and see the funny side of things - Not at all	0.7030646172172915	-0.5770302695073702	1.9831595039419532	2.019933554817276	0.5615635852188327	7.2656626484902755	0.2817179538550215	0.13418854066978114
T0_HADSQ5	constant	0.7084146526907337	0.4114275700843489	1.0054017352971185	2.0307692307692307	1.5089704092507772	2.7330049968883636	2.9370006463475614e-06	1.0
T0_HADSQ5	T0 HADS Q5 - Worrying thoughts go through my mind - From time to time, but not too often	0.02862672142643705	-0.3726437999478984	0.42989724280077257	1.0290404040404042	0.688910579129361	1.5370995673863757	0.888798865989157	0.5345521961995421
T0_HADSQ5	T0 HADS Q5 - Worrying thoughts go through my mind - A lot of the time	-0.14156119745508	-0.5777353631473823	0.29461296823722233	0.8680020544427328	0.5611677698662748	1.342606626706921	0.5247045785599614	0.5345521961995421
T0_HADSQ5	T0 HADS Q5 - Worrying thoughts go through my mind - A great deal of the time	0.24469005230613788	-0.2598191664160259	0.7491992710283017	1.2772253787878791	0.7711910304330121	2.1153055518603328	0.34181026031535533	0.5345521961995421
T0_HADSQ6	constant	0.5955087109960302	0.38057792856888806	0.8104394934231723	1.8139534883720947	1.4631299297239264	2.2488961445810567	5.620515366148076e-08	1.0
T0_HADSQ6	T0 HADS Q6 - I feel cheerful - Sometimes	0.12731423771003145	-0.2117175441256781	0.46634601954574095	1.1357738646895261	0.8091932266706211	1.5941585139303989	0.46172364478521233	0.07519678309971511
T0_HADSQ6	T0 HADS Q6 - I feel cheerful - Not often	0.578611130180224	-0.006203466926183232	1.1634257272866313	1.7835595776772222	0.9938157348483934	3.200879856877518	0.05248021378914652	0.07519678309971511
T0_HADSQ6	T0 HADS Q6 - I feel cheerful - Not at all	0.886095829928185	-0.1084386189224188	1.880630278778789	2.425641025641023	0.8972339663144746	6.557636699200288	0.08076575046421117	0.07519678309971511
T0_HADSQ7	constant	0.7075359180120446	0.4192438650200647	0.9958279710040245	2.028985507246376	1.520811182221906	2.706964701956763	1.5077285100050084e-06	1.0
T0_HADSQ7	T0 HADS Q7 - I can sit at ease and feel relaxed - Usually	-0.1309225537080513	-0.5092188996526217	0.2473737922365191	0.8772857142857141	0.6009648093516868	1.2806577232368446	0.49757298846703757	0.03290651588648308
T0_HADSQ7	T0 HADS Q7 - I can sit at ease and feel relaxed - Not often	0.013520050664977409	-0.42332706721497937	0.4503671685449342	1.0136118598382755	0.6548644134017135	1.568888126120489	0.9516305969107639	0.03290651588648308
T0_HADSQ7	T0 HADS Q7 - I can sit at ease and feel relaxed - Not at all	0.8148906174324266	0.12708353543900142	1.5026976994258519	2.2589285714285734	1.135511869302193	4.493795642974774	0.020227595799169107	0.03290651588648308
T0_HADSQ8	constant	0.47489361453992635	0.12536567465049875	0.8244215544293539	1.6078431372549005	1.1335628925017442	2.2805612031920868	0.0077459611999980615	1.0
T0_HADSQ8	T0 HADS Q8 - I feel as if I am slowed down - Sometimes	0.018640512116003725	-0.40690521489368964	0.44418623912569705	1.0188153310104544	0.665707286447104	1.5592208465100197	0.9315826107106325	9.429839036756427e-05
T0_HADSQ8	T0 HADS Q8 - I feel as if I am slowed down - Very often	0.21825356602001947	-0.2764883165409462	0.7129954485809851	1.243902439024392	0.7584424803115691	2.040093109203484	0.38724139620179443	9.429839036756427e-05
T0_HADSQ8	T0 HADS Q8 - I feel as if I am slowed down - Nearly all the time	0.9889589809258392	0.46478781577378725	1.5131301460778912	2.6884343036978797	1.5916764244237254	4.540922322146174	0.00021740448542449908	9.429839036756427e-05
