		coeff	coeffLCI	coeffUCI	OR	ORLCI	ORUCI	p	llrp
AgeBinInt	constant	0.1911612011131552	0.08685710152276321	0.2954653007035472	1.2106545952206273	1.090740803381434	1.3437514617450947	0.00032804428154990074	1.0
AgeBinInt	Binned Ages (IntEnc)	0.4176803100909314	0.35691231714380806	0.4784483030380547	1.5184351683997777	1.4289105734004632	1.613568689009264	2.3002213973182687e-41	0.0
Gender_bin	constant	0.649022375650944	0.546457799764128	0.75158695153776	1.9136690647480803	1.7271243495120518	2.1203622601976626	2.5319302838787813e-35	1.0
Gender_bin	T0 Patient gender - Female	0.20776887759323018	0.06986759462721262	0.3456701605592477	1.2309286414795475	1.0723661848094135	1.4129364967657676	0.0031472393042994446	0.0031728110236809437
ExpGroups_bin	constant	0.882031782053129	0.7981524260047441	0.965911138101514	2.415803108808264	2.2214328730843595	2.6271802903611965	2.2339690913551743e-94	1.0
ExpGroups_bin	Broad organicity groups - Not Explained	-0.36747481067429094	-0.5136811149096758	-0.221268506438906	0.6924807697126105	0.5982891491360327	0.8015014430969383	8.385621266184832e-07	9.577593044207688e-07
T0_PHQNeuro28_BinInt	constant	0.9945315846305993	0.882028831540214	1.1070343377209846	2.7034577035074645	2.415795980960507	3.025372842845761	2.9836458223716606e-67	1.0
T0_PHQNeuro28_BinInt	T0 PHQ13 & Neurosymptoms 15 - Binned (IntEnc)	-0.15374305481411718	-0.21416488310673928	-0.09332122652149508	0.8574923212315768	0.8072152778865986	0.9109008477840222	6.128630677728251e-07	5.723272994417883e-07
T0_SF12_PF_BinInt	constant	0.8731310851943065	0.7315352125501681	1.014726957838445	2.3943961872513535	2.0782687440729695	2.7586100776784455	1.2547660760611199e-33	1.0
T0_SF12_PF_BinInt	T0 SF12 PF - Recoded (IntEnc)	-0.04019494522787513	-0.08654463032819133	0.00615473987244107	0.9606021560917303	0.9170946176375595	1.0061737192015219	0.08918702324543368	0.08827363140965583
T0_HADS_BinInt	constant	1.0092687793921242	0.9058787438640538	1.1126588149201948	2.743594108808742	2.4741050727483547	3.042436926709964	1.349046504159874e-81	1.0
T0_HADS_BinInt	T0 HADS - Binned (IntEnc)	-0.2094213932212546	-0.27459584076574844	-0.14424694567676077	0.8110533912218725	0.7598791733570435	0.8656739472229443	3.0181746238842307e-10	3.088115319016538e-10
T0_NegExpectation	constant	0.7111407456079762	0.6216985219686479	0.8005829692473045	2.036312849162049	1.8620881549645933	2.2268387286644358	9.445849289418347e-55	1.0
T0_NegExpectation	T0 IPQ1 - Agree or Strongly agree (>3) - Negative Expectation	0.1364553106961432	-0.0030282656281958586	0.27593888702048225	1.1462036535878322	0.996976314943266	1.317767328878678	0.05518560053277099	0.054772524433542746
T0_LackofPsychAttribution	constant	0.6194490164852289	0.5170004057746381	0.7218976271958196	1.8579040852576436	1.676989808790557	2.0583354603129527	2.1315197083561282e-32	1.0
T0_LackofPsychAttribution	T0 Causal Attribution - Strongly agree or agree to stress & worry or emotional factors (df['T0_C7'] > 3) | (df['T0_C8'] > 3) - No Psychological Attribution	0.27038002297561836	0.13208653082481567	0.408673515126421	1.3104623619246234	1.1412070645835006	1.5048203391974437	0.00012712649793190076	0.0001286748181336117
T0_IllnessWorry	constant	0.9063425709503441	0.8166305575291929	0.9960545843714953	2.4752528958705726	2.262862393140363	2.707578205854965	2.911189740803984e-87	1.0
T0_IllnessWorry	T0 Whiteley Index - Sum of (T0_Wserious, T0_Wseriousworry, T0_Wattention)	-0.17682114483063885	-0.24804590207948396	-0.10559638758179375	0.8379296391689817	0.7803241239559888	0.899787740302465	1.1401375724409057e-06	1.2844941185141678e-06
T0_IncapacityBenefitorDLA	constant	0.7774354579968578	0.698680429665743	0.8561904863279726	2.1758849557521582	2.011097171605676	2.3541753265400547	2.1226157675197606e-83	1.0
T0_IncapacityBenefitorDLA	T0 Socioeconomic - Are you currently receiving incapacity benefit or disability living allowance? - Yes	-0.046547949454066144	-0.20810639422686922	0.11501049531873692	0.9545187908177462	0.8121206271690301	1.1218852120530365	0.5722767785016307	0.5728286013418027
T0_SIMD04_bin	constant	0.9565566805909131	0.8669334387177146	1.0461799224641117	2.602719033232607	2.379602456667234	2.846755493536868	3.6058174869914753e-97	1.0
T0_SIMD04_bin	T0 SIMD 2004 Quintile - Binarised - 4-5 (Most Deprived)	-0.4898111412647444	-0.6299889149938044	-0.3496333675356844	0.612742104956557	0.5325977048230329	0.7049464986172719	7.46108019258619e-12	8.304468224196171e-12
ExpGroups_bin*T0_IncapacityBenefitorDLA	constant	0.7833940584077175	0.7114087203441687	0.8553793964712663	2.188888888888876	2.03685860268142	2.352266652969314	6.021993501582944e-101	1.0
ExpGroups_bin*T0_IncapacityBenefitorDLA	Interaction Term - Expgroups & Incapacity Benefit or DLA - Not Explained & In Receipt of DLA	-0.20067069546215036	-0.44481006709137966	0.043468676167078946	0.8181818181818188	0.6409460012104228	1.0444272783340691	0.10718078647538229	0.11014173412415784
ExpGroups_bin*T0_LackofPsychAttribution	constant	0.8233258943508615	0.7478750274418687	0.8987767612598542	2.2780638516991902	2.1125062259537044	2.456596268763981	1.754842024903023e-101	1.0
ExpGroups_bin*T0_LackofPsychAttribution	Interaction Term - Expgroups & Lack of Psychological Attribution - Not Explained & Lack of Psych Attribution	-0.32255060643836725	-0.5062257026313578	-0.1388755102453767	0.7242992766727263	0.6027663102074158	0.8703363696755265	0.0005776872490928029	0.0006531039635333524
